"","PANEL","FILE","ID","CHR","P0","P1","HSQ","BEST.GWAS.ID","BEST.GWAS.Z","EQTL.ID","EQTL.R2","EQTL.Z","EQTL.GWAS.Z","NSNP","NWGT","MODEL","MODELCV.R2","MODELCV.PV","TWAS.Z","TWAS.P","POS","cancer_type"
"2438","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CDK5RAP3_80279.wgt.RDat","CDK5RAP3","17",46047900,46059146,0.04506,NA,NA,NA,NA,NA,NA,0,0,"top1",0.026,3.4e-06,NA,NA,46053523,"breast_carcinoma"
"2439","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CBX1_10951.wgt.RDat","CBX1","17",46147415,46178883,0.02208,"rs10491182",2.152,"rs41429650",-0.00128,0,2.136,62,62,"blup",0.0073,0.0097,-0.39356,0.694,46163149,"breast_carcinoma"
"2440","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SNX11_29916.wgt.RDat","SNX11","17",46184911,46200105,0.03065,NA,NA,NA,NA,NA,NA,0,0,"top1",0.041,7e-09,NA,NA,46192508,"breast_carcinoma"
"2441","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HOXB4_3214.wgt.RDat","HOXB4","17",46652870,46655743,0.04057,"rs9897918",1.627,"rs7207109",0.00459,0,0.245,54,15,"enet",0.016,0.00026,-0.62434,0.532,46654306.5,"breast_carcinoma"
"2442","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HOXB6_3216.wgt.RDat","HOXB6","17",46673099,46682354,0.02252,NA,NA,NA,NA,NA,NA,0,0,"top1",0.015,0.00032,NA,NA,46677726.5,"breast_carcinoma"
"2443","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SNF8_11267.wgt.RDat","SNF8","17",47007461,47022154,0.00873,"rs4794008",-1.192,"rs11650158",0.006258,0,0.829,47,47,"blup",0.0074,0.0091,0.10871,0.913,47014807.5,"breast_carcinoma"
"2444","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.B4GALNT2_124872.wgt.RDat","B4GALNT2","17",47209822,47247351,0.02835,"rs4793612",-2.629,"rs11657661",0.006744,0,0.872,54,54,"blup",0.018,9.1e-05,0.5532,0.58,47228586.5,"breast_carcinoma"
"2445","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GNGT2_2793.wgt.RDat","GNGT2","17",47283597,47286743,0.03875,NA,NA,NA,NA,NA,NA,0,0,"top1",0.037,3.6e-08,NA,NA,47285170,"breast_carcinoma"
"2446","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TAC4_255061.wgt.RDat","TAC4","17",47915671,47925379,0.01318,"rs12150425",2.061,"rs17713809",0.007325,0,-0.088,31,31,"blup",0.0099,0.0031,-1.34146,0.18,47920525,"breast_carcinoma"
"2447","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SGCA_6442.wgt.RDat","SGCA","17",48243366,48253292,0.1123,"rs12451943",2.247,"rs739500",0.131304,0,-0.004,46,13,"enet",0.14,2.4e-27,0.97263,0.331,48248329,"breast_carcinoma"
"2448","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MRPL27_51264.wgt.RDat","MRPL27","17",48445229,48450562,0.01783,"rs2526535",-2.258,"rs2526535",0.003002,0,-2.258,45,45,"blup",0.0073,0.0096,-0.08888,0.929,48447895.5,"breast_carcinoma"
"2449","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ACSF2_80221.wgt.RDat","ACSF2","17",48503519,48552200,0.01711,"rs2231507",-2.041,"rs12450550",0.002187,0,0.326,65,5,"enet",0.012,0.0015,-0.01215,0.99,48527859.5,"breast_carcinoma"
"2450","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MYCBPAP_84073.wgt.RDat","MYCBPAP","17",48585745,48608861,0.08163,"rs2231507",-2.041,"rs2125903",0.021609,0,-1.551,63,11,"enet",0.071,2.4e-14,-0.43406,0.664,48597303,"breast_carcinoma"
"2451","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SPATA20_64847.wgt.RDat","SPATA20","17",48620419,48633211,0.29071,"rs9890721",-2.005,"rs7218003",0.15959,0,-1.004,53,53,"blup",0.28,2.8e-57,0.99022,0.322,48626815,"breast_carcinoma"
"2452","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ABCC3_8714.wgt.RDat","ABCC3","17",48712218,48769062,0.07726,"rs2107441",2.463,"rs8078184",0.043244,0,-0.039,65,65,"blup",0.054,2.9e-11,-0.95624,0.339,48740640,"breast_carcinoma"
"2453","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NME1_4830.wgt.RDat","NME1","17",49230920,49239450,0.01301,NA,NA,NA,NA,NA,NA,0,0,"top1",0.018,0.00011,NA,NA,49235185,"breast_carcinoma"
"2454","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NME1-NME2_654364.wgt.RDat","NME1-NME2","17",49230920,49249104,0.10691,"rs12937424",-2.851,"rs12450083",0.083706,0,-1.838,43,43,"blup",0.1,1.6e-20,0.91106,0.362,49240012,"breast_carcinoma"
"2455","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NME2_4831.wgt.RDat","NME2","17",49242891,49249104,0.02141,"rs12937424",-2.851,"rs17651875",0.003957,0,-1.624,41,41,"blup",0.013,0.00071,-1.51911,0.129,49245997.5,"breast_carcinoma"
"2456","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.UTP18_51096.wgt.RDat","UTP18","17",49337897,49375290,0.01923,NA,NA,NA,NA,NA,NA,0,0,"top1",0.013,0.00078,NA,NA,49356593.5,"breast_carcinoma"
"2457","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TOM1L1_10040.wgt.RDat","TOM1L1","17",52978052,53039328,0.01736,"rs1156287",-10.39,"rs7222848",0.010242,0,-1.028,91,91,"blup",0.011,0.0019,6.31516,2.7e-10,53008690,"breast_carcinoma"
"2458","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.COX11_1353.wgt.RDat","COX11","17",53029259,53046064,0.03442,NA,NA,NA,NA,NA,NA,0,0,"top1",0.041,7.3e-09,NA,NA,53037661.5,"breast_carcinoma"
"2459","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.STXBP4_252983.wgt.RDat","STXBP4","17",53046126,53241449,0.02849,"rs244353",-11.109,"rs9303360",0.010757,0,5.385,101,101,"blup",0.022,1.6e-05,8.20385,2.33e-16,53143787.5,"breast_carcinoma"
"2460","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf67_339210.wgt.RDat","C17orf67","17",54869275,54911256,0.05549,"rs16957765",1.904,"rs8073799",0.009579,0,-0.557,57,57,"blup",0.023,1.2e-05,0.94958,0.342,54890265.5,"breast_carcinoma"
"2461","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SCPEP1_59342.wgt.RDat","SCPEP1","17",55055468,55084127,0.04466,"rs7219661",2.165,"rs16968987",0.01309,0,-1.169,41,3,"enet",0.015,0.00036,1.25059,0.211,55069797.5,"breast_carcinoma"
"2462","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RNF126P1_376412.wgt.RDat","RNF126P1","17",55122839,55124155,0.03596,NA,NA,NA,NA,NA,NA,0,0,"top1",0.037,4.3e-08,NA,NA,55123497,"breast_carcinoma"
"2463","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DYNLL2_140735.wgt.RDat","DYNLL2","17",56160780,56167618,0.01838,NA,NA,NA,NA,NA,NA,0,0,"top1",0.011,0.0019,NA,NA,56164199,"breast_carcinoma"
"2464","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.BZRAP1_9256.wgt.RDat","BZRAP1","17",56378596,56406152,0.02967,"rs12602408",-2.991,"rs11868650",0.011261,0,-1.661,60,60,"blup",0.019,7.4e-05,-1.66353,0.0962,56392374,"breast_carcinoma"
"2465","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RAD51C_5889.wgt.RDat","RAD51C","17",56769963,56811690,0.06829,NA,NA,NA,NA,NA,NA,0,0,"top1",0.073,1.1e-14,NA,NA,56790826.5,"breast_carcinoma"
"2466","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SKA2_348235.wgt.RDat","SKA2","17",57187308,57232800,0.02483,"rs6416932",2.761,"rs2333409",0.001822,0,-2.249,42,42,"blup",0.012,0.0012,-0.43792,0.661,57210054,"breast_carcinoma"
"2467","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RPS6KB1_6198.wgt.RDat","RPS6KB1","17",57970443,58027784,0.01759,NA,NA,NA,NA,NA,NA,0,0,"top1",0.02,5e-05,NA,NA,57999113.5,"breast_carcinoma"
"2468","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HEATR6_63897.wgt.RDat","HEATR6","17",58120552,58156292,0.03757,"rs3744375",-2.013,"rs17842773",0.023953,0,-0.506,34,7,"enet",0.025,5.2e-06,-0.25284,0.8,58138422,"breast_carcinoma"
"2469","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ACE_1636.wgt.RDat","ACE","17",61554434,61599203,0.01652,NA,NA,NA,NA,NA,NA,0,0,"top1",0.014,0.00062,NA,NA,61576818.5,"breast_carcinoma"
"2470","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FTSJ3_117246.wgt.RDat","FTSJ3","17",61896795,61905031,0.06649,"rs2584622",1.865,"rs8076717",0.08736,0,1.511,30,30,"blup",0.099,1.6e-19,0.41156,0.681,61900913,"breast_carcinoma"
"2471","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TCAM1P_146771.wgt.RDat","TCAM1P","17",61934376,61941738,0.03787,"rs2584622",1.865,"rs2247435",0.065786,0,-0.81,26,26,"blup",0.075,4.9e-15,0.10493,0.916,61938057,"breast_carcinoma"
"2472","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD79B_974.wgt.RDat","CD79B","17",62006098,62009704,0.01739,NA,NA,NA,NA,NA,NA,0,0,"top1",0.015,0.00034,NA,NA,62007901,"breast_carcinoma"
"2473","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SCN4A_6329.wgt.RDat","SCN4A","17",62015914,62050278,0.04194,"rs7921",1.516,"rs2854160",0.010906,0,-1.241,39,39,"blup",0.034,1.4e-07,-0.91808,0.359,62033096,"breast_carcinoma"
"2474","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf60_284021.wgt.RDat","C17orf60","17",62461569,62464759,0.02372,"rs1991401",-2.86,"rs3744409",0.004954,3.047,1.406,7,1,"top1",0.005,0.028,1.406,0.16,62463164,"breast_carcinoma"
"2475","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PLEKHM1P_440456.wgt.RDat","PLEKHM1P","17",62775189,62833302,0.01326,NA,NA,NA,NA,NA,NA,0,0,"top1",0.0071,0.01,NA,NA,62804245.5,"breast_carcinoma"
"2476","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AMZ2P1_201283.wgt.RDat","AMZ2P1","17",62962668,62971703,0.03055,NA,NA,NA,NA,NA,NA,0,0,"top1",0.062,1e-12,NA,NA,62967185.5,"breast_carcinoma"
"2477","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC651250_651250.wgt.RDat","LOC651250","17",66097696,66157623,0.01249,NA,NA,NA,NA,NA,NA,0,0,"top1",0.013,0.001,NA,NA,66127659.5,"breast_carcinoma"
"2478","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AMZ2_51321.wgt.RDat","AMZ2","17",66244145,66253305,0.03244,NA,NA,NA,NA,NA,NA,0,0,"top1",0.018,1e-04,NA,NA,66248725,"breast_carcinoma"
"2479","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FAM20A_54757.wgt.RDat","FAM20A","17",66531258,66597095,0.03447,"rs7208686",-3.517,"rs7350947",-0.000351,0,-0.86,66,66,"blup",0.0097,0.0035,2.11573,0.0344,66564176.5,"breast_carcinoma"
"2480","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ABCA8_10351.wgt.RDat","ABCA8","17",66863433,66951533,0.03235,"rs8071366",-2.749,"rs7207042",0.003938,0,1.267,76,76,"blup",0.029,1.1e-06,2.10327,0.0354,66907483,"breast_carcinoma"
"2481","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ABCA9_10350.wgt.RDat","ABCA9","17",66970774,67057136,0.02122,NA,NA,NA,NA,NA,NA,0,0,"top1",0.018,8.4e-05,NA,NA,67013955,"breast_carcinoma"
"2482","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ABCA10_10349.wgt.RDat","ABCA10","17",67144148,67240956,0.01272,NA,NA,NA,NA,NA,NA,0,0,"top1",0.023,1.2e-05,NA,NA,67192552,"breast_carcinoma"
"2483","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SLC39A11_201266.wgt.RDat","SLC39A11","17",70642086,71088853,0.03718,"rs16977310",3.089,"rs2537988",0.005234,0,0.506,339,339,"blup",0.0093,0.0041,-2.88925,0.00386,70865469.5,"breast_carcinoma"
"2484","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf80_55028.wgt.RDat","C17orf80","17",71228372,71245091,0.04114,"rs7359590",-1.802,"rs753281",0.094214,0,0.537,52,10,"enet",0.096,5.2e-19,0.54942,0.583,71236731.5,"breast_carcinoma"
"2485","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD300A_11314.wgt.RDat","CD300A","17",72462522,72480931,0.02359,NA,NA,NA,NA,NA,NA,0,0,"top1",0.025,4.7e-06,NA,NA,72471726.5,"breast_carcinoma"
"2486","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD300C_10871.wgt.RDat","CD300C","17",72537247,72542282,0.22496,"rs11654726",2.986,"rs4789069",0.102809,0,1.671,61,61,"blup",0.12,1.1e-22,-2.05442,0.0399,72539764.5,"breast_carcinoma"
"2487","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD300LF_146722.wgt.RDat","CD300LF","17",72690453,72709108,0.02947,"rs4789091",2.876,"rs7224452",0.004794,0,-0.943,49,49,"blup",0.01,0.0028,0.07694,0.939,72699780.5,"breast_carcinoma"
"2488","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMEM104_54868.wgt.RDat","TMEM104","17",72772622,72835920,0.01882,"rs895690",3.951,"rs11658622",0.001292,0,1.608,66,66,"blup",0.0023,0.096,0.07589,0.94,72804271,"breast_carcinoma"
"2489","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf28_283987.wgt.RDat","C17orf28","17",72946840,72968900,0.02073,"rs9899328",-2.673,"rs540489",0.001778,0,-2.166,42,16,"enet",0.0084,0.0061,-1.31157,0.19,72957870,"breast_carcinoma"
"2490","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SUMO2_6613.wgt.RDat","SUMO2","17",73163826,73179098,0.01512,NA,NA,NA,NA,NA,NA,0,0,"top1",0.018,1e-04,NA,NA,73171462,"breast_carcinoma"
"2491","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MRPS7_51081.wgt.RDat","MRPS7","17",73257749,73262456,0.07944,"rs2291031",-3.187,"rs9909306",0.050576,0,-3.025,27,2,"lasso",0.051,1.2e-10,3.15027,0.00163,73260102.5,"breast_carcinoma"
"2492","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MIF4GD_57409.wgt.RDat","MIF4GD","17",73262310,73267303,0.01171,"rs2291031",-3.187,"rs1871269",0.001476,0,-2.501,28,28,"blup",0.0084,0.006,2.81185,0.00493,73264806.5,"breast_carcinoma"
"2493","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GRB2_2885.wgt.RDat","GRB2","17",73314158,73401790,0.01707,"rs4789182",-2.525,"rs3744231",0.001192,0,-2.342,43,43,"blup",0.009,0.0046,-0.93497,0.35,73357974,"breast_carcinoma"
"2494","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MYO15B_80022.wgt.RDat","MYO15B","17",73584139,73622925,0.12144,"rs820136",-2.398,"rs7224904",0.039615,0,0.237,76,76,"blup",0.064,4.9e-13,-1.53372,0.125,73603532,"breast_carcinoma"
"2495","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC100130933_100130933.wgt.RDat","LOC100130933","17",73642646,73644055,0.00884,"rs820136",-2.398,"rs820259",0.006808,0,1.056,40,40,"blup",0.0088,0.0051,0.37283,0.709,73643350.5,"breast_carcinoma"
"2496","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf106_100134934.wgt.RDat","C17orf106","17",73975301,73996667,0.06933,NA,NA,NA,NA,NA,NA,0,0,"top1",0.09,6.7e-18,NA,NA,73985984,"breast_carcinoma"
"2497","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SRP68_6730.wgt.RDat","SRP68","17",74035191,74068607,0.01016,NA,NA,NA,NA,NA,NA,0,0,"top1",0.013,0.00076,NA,NA,74051899,"breast_carcinoma"
"2498","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FAM100B_283991.wgt.RDat","FAM100B","17",74261286,74267379,0.04237,"rs9907921",1.324,"rs10512605",0.012497,0,-0.58,51,51,"blup",0.042,5.2e-09,-0.22518,0.822,74264332.5,"breast_carcinoma"
"2499","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ST6GALNAC1_55808.wgt.RDat","ST6GALNAC1","17",74620847,74639894,0.01216,NA,NA,NA,NA,NA,NA,0,0,"top1",0.01,0.0026,NA,NA,74630370.5,"breast_carcinoma"
"2500","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MXRA7_439921.wgt.RDat","MXRA7","17",74671809,74707056,0.28152,"rs2429452",-2.464,"rs8077382",0.213419,0,-0.795,59,13,"enet",0.34,3.3e-72,-0.77502,0.438,74689432.5,"breast_carcinoma"
"2501","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf86_654434.wgt.RDat","C17orf86","17",75084725,75091067,0.16054,NA,NA,NA,NA,NA,NA,0,0,"top1",0.063,6.3e-13,NA,NA,75087896,"breast_carcinoma"
"2502","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMC6_11322.wgt.RDat","TMC6","17",76108999,76128488,0.07135,"rs2073285",-2.534,"rs9893684",0.006803,0,0.969,63,63,"blup",0.028,1.8e-06,-0.29326,0.769,76118743.5,"breast_carcinoma"
"2503","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMC8_147138.wgt.RDat","TMC8","17",76126859,76139049,0.05246,"rs2073285",-2.534,"rs9909805",0.004671,0,2.296,62,14,"enet",0.033,1.9e-07,-2.14322,0.0321,76132954,"breast_carcinoma"
"2504","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SYNGR2_9144.wgt.RDat","SYNGR2","17",76164671,76169009,0.047,"rs4789551",-3.342,"rs2073285",0.011352,0,-2.534,55,3,"lasso",0.024,9.8e-06,0.95935,0.337,76166840,"breast_carcinoma"
"2505","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.BIRC5_332.wgt.RDat","BIRC5","17",76210277,76221715,0.06103,NA,NA,NA,NA,NA,NA,0,0,"top1",0.038,2.7e-08,NA,NA,76215996,"breast_carcinoma"
"2506","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.EPR1_8475.wgt.RDat","EPR1","17",76210321,76220783,0.04864,NA,NA,NA,NA,NA,NA,0,0,"top1",0.069,5.1e-14,NA,NA,76215552,"breast_carcinoma"
"2507","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PGS1_9489.wgt.RDat","PGS1","17",76374735,76420637,0.04366,"rs8069695",3.604,"rs4444401",0.02523,0,-1.317,67,67,"blup",0.039,1.8e-08,-1.46253,0.144,76397686,"breast_carcinoma"
"2508","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DNAH17_8632.wgt.RDat","DNAH17","17",76419781,76468856,0.04069,"rs8069695",3.604,"rs4490057",0.012403,0,0.382,99,99,"blup",0.023,1.2e-05,-2.09362,0.0363,76444318.5,"breast_carcinoma"
"2509","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CANT1_124583.wgt.RDat","CANT1","17",76987799,77005899,0.02425,NA,NA,NA,NA,NA,NA,0,0,"top1",0.029,1.1e-06,NA,NA,76996849,"breast_carcinoma"
"2510","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ENGASE_64772.wgt.RDat","ENGASE","17",77071019,77084679,0.04824,"rs11654190",2.85,"rs2377006",0.02993,0,0.373,64,2,"lasso",0.039,1.7e-08,-0.06907,0.945,77077849,"breast_carcinoma"
"2511","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TBC1D16_125058.wgt.RDat","TBC1D16","17",77913821,78009647,0.0285,"rs3764438",3.466,"rs1285257",0.007091,0,0.388,80,80,"blup",0.016,0.00027,0.60139,0.548,77961734,"breast_carcinoma"
"2512","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CCDC40_55036.wgt.RDat","CCDC40","17",78010435,78074410,0.07007,"rs3764438",3.466,"rs8074418",0.032298,0,0.194,56,56,"blup",0.036,5.1e-08,1.42685,0.154,78042422.5,"breast_carcinoma"
"2513","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GAA_2548.wgt.RDat","GAA","17",78075355,78093678,0.039,NA,NA,NA,NA,NA,NA,0,0,"top1",0.028,1.6e-06,NA,NA,78084516.5,"breast_carcinoma"
"2514","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SGSH_6448.wgt.RDat","SGSH","17",78183081,78194199,0.07152,"rs9916351",-2.811,"rs2361696",0.00125,0,-0.15,69,16,"enet",0.028,1.6e-06,0.86135,0.389,78188640,"breast_carcinoma"
"2515","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C17orf89_284184.wgt.RDat","C17orf89","17",79213105,79215098,0.09649,"rs12103824",-3.567,"rs2292182",0.061543,0,0.633,50,50,"blup",0.064,5.2e-13,2.01088,0.0443,79214101.5,"breast_carcinoma"
"2516","TCGA-BRCA.TUMOR","data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TSPAN10_83882.wgt.RDat","TSPAN10","17",79609349,79615778,0.21035,"rs7502521",-2.524,"rs1122424",0.183346,0,0.415,43,13,"enet",0.21,2.7e-41,0.08474,0.932,79612563.5,"breast_carcinoma"
